"자치구별(1)",자치구별(2),2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 2/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4,2022 3/4
"합계",중랑구,4638,1834,2804,1182,560,622,576,176,400,73,36,37,81,35,46,156,13,143,642,216,426,1315,569,746,129,25,104,19,11,8,10,6,4,45,17,28,24,14,10,10,5,5,53,4,49,33,3,30,6,5,1,7,6,1,19,11,8,11,8,3,16,2,14,2,2,-,7,3,4,39,33,6,20,1,19,1,-,1,18,2,16,-,-,-,13,6,7,3,2,1,5,3,2,9,6,3,4,2,2,9,8,1,6,-,6,5,4,1,3,2,1,6,3,3,9,7,2,3,2,1,8,4,4,5,1,4,4,2,2,1,-,1,4,4,-,-,-,-,-,-,-,2,-,2,3,-,3,4,2,2,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,1,1,-,1,-,1,5,2,3,-,-,-,30,10,20,4720,1844,2876,1168,544,624,604,183,421,68,36,32,80,34,46,163,13,150,678,225,453,1341,575,766,131,26,105,18,11,7,10,6,4,40,15,25,25,15,10,10,4,6,57,4,53,29,3,26,7,5,2,6,5,1,24,15,9,10,7,3,16,2,14,2,2,-,6,3,3,40,33,7,18,1,17,-,-,-,22,3,19,-,-,-,13,7,6,3,3,-,5,3,2,9,6,3,4,2,2,9,8,1,7,1,6,5,4,1,3,2,1,5,3,2,8,6,2,3,2,1,7,3,4,5,1,4,4,2,2,1,-,1,4,4,-,-,-,-,-,-,-,2,-,2,4,-,4,3,2,1,-,-,-,-,-,-,2,1,1,-,-,-,-,-,-,2,2,-,1,-,1,5,1,4,-,-,-,33,11,22
"합계",성북구,10264,3797,6467,727,345,382,3018,995,2023,486,190,296,244,105,139,396,45,351,1567,571,996,979,347,632,244,61,183,60,36,24,184,106,78,195,141,54,76,40,36,95,32,63,54,8,46,146,27,119,60,28,32,23,11,12,67,33,34,98,65,33,166,52,114,12,6,6,101,27,74,71,43,28,36,10,26,17,7,10,66,8,58,6,5,1,83,21,62,24,10,14,22,13,9,104,35,69,25,11,14,29,11,18,12,3,9,16,11,5,14,7,7,30,15,15,48,19,29,21,11,10,34,16,18,22,5,17,23,10,13,33,11,22,17,7,10,15,6,9,4,4,-,7,4,3,7,1,6,14,4,10,11,5,6,1,1,-,2,-,2,12,8,4,3,1,2,18,6,12,5,2,3,24,9,15,2,1,1,388,185,203,10769,3995,6774,726,355,371,3319,1110,2209,465,183,282,261,105,156,369,46,323,1647,594,1053,1003,361,642,251,63,188,62,39,23,191,108,83,207,148,59,80,41,39,97,34,63,57,7,50,145,24,121,73,35,38,24,11,13,68,34,34,101,66,35,196,64,132,8,4,4,98,24,74,79,50,29,38,12,26,12,4,8,60,7,53,6,5,1,85,20,65,28,10,18,22,13,9,123,44,79,27,12,15,31,13,18,13,2,11,19,12,7,17,6,11,36,14,22,51,19,32,21,11,10,35,18,17,19,4,15,27,9,18,33,9,24,16,7,9,14,5,9,6,4,2,9,5,4,5,1,4,14,5,9,11,4,7,1,1,-,1,-,1,12,8,4,4,-,4,19,6,13,7,2,5,22,8,14,2,2,-,396,187,209
"합계",강북구,3593,1321,2272,783,371,412,610,180,430,88,47,41,105,44,61,137,7,130,637,190,447,511,182,329,95,17,78,15,13,2,7,6,1,91,60,31,19,9,10,33,15,18,53,3,50,29,6,23,16,4,12,1,1,-,15,6,9,39,28,11,25,8,17,-,-,-,5,3,2,10,6,4,40,20,20,1,1,-,22,3,19,6,6,-,18,3,15,2,1,1,10,5,5,14,7,7,4,1,3,7,5,2,4,-,4,3,3,-,2,2,-,5,1,4,18,12,6,1,1,-,7,1,6,1,-,1,16,8,8,10,3,7,2,2,-,-,-,-,-,-,-,1,-,1,4,1,3,4,-,4,1,-,1,-,-,-,2,1,1,-,-,-,1,1,-,-,-,-,-,-,-,5,2,3,-,-,-,58,25,33,3746,1363,2383,770,358,412,669,192,477,88,47,41,106,43,63,140,7,133,662,195,467,524,185,339,97,19,78,14,13,1,9,7,2,104,69,35,23,11,12,28,12,16,61,8,53,32,5,27,15,5,10,1,1,-,17,7,10,43,31,12,23,7,16,-,-,-,5,4,1,10,6,4,41,20,21,1,1,-,17,-,17,6,6,-,18,3,15,2,1,1,9,5,4,17,7,10,5,1,4,7,5,2,4,-,4,3,3,-,3,2,1,6,1,5,31,22,9,1,1,-,10,3,7,1,-,1,14,7,7,12,6,6,4,4,-,3,1,2,-,-,-,2,1,1,5,1,4,4,-,4,4,3,1,-,-,-,2,1,1,-,-,-,1,1,-,2,-,2,-,-,-,6,3,3,-,-,-,64,22,42
"합계",도봉구,2125,747,1378,364,164,200,311,86,225,81,39,42,50,20,30,118,15,103,343,74,269,203,74,129,172,51,121,13,9,4,5,-,5,34,22,12,23,14,9,16,9,7,37,2,35,24,2,22,7,3,4,5,3,2,30,21,9,32,28,4,17,5,12,7,6,1,4,-,4,8,7,1,28,13,15,-,-,-,9,1,8,1,-,1,7,1,6,-,-,-,7,4,3,38,21,17,7,4,3,8,4,4,5,2,3,2,1,1,1,-,1,2,1,1,4,-,4,3,3,-,6,1,5,10,2,8,2,1,1,2,-,2,-,-,-,-,-,-,1,1,-,-,-,-,2,-,2,2,1,1,-,-,-,-,-,-,2,1,1,2,-,2,-,-,-,7,1,6,1,1,-,4,3,1,-,-,-,58,26,32,2096,750,1346,350,157,193,306,84,222,83,39,44,47,20,27,120,16,104,366,87,279,212,83,129,169,51,118,15,11,4,4,2,2,31,20,11,28,16,12,13,7,6,37,5,32,21,3,18,5,2,3,4,2,2,27,18,9,31,28,3,9,2,7,8,7,1,4,-,4,7,6,1,27,13,14,-,-,-,9,-,9,1,-,1,8,2,6,2,2,-,10,6,4,37,20,17,6,3,3,7,4,3,5,2,3,1,1,-,1,-,1,2,2,-,3,-,3,2,2,-,6,1,5,8,1,7,2,1,1,3,-,3,-,-,-,-,-,-,1,1,-,-,-,-,1,-,1,2,1,1,-,-,-,-,-,-,2,1,1,-,-,-,-,-,-,6,1,5,-,-,-,3,2,1,-,-,-,44,18,26
"합계",노원구,4096,1798,2298,441,208,233,726,319,407,211,108,103,82,28,54,223,21,202,1055,453,602,331,157,174,73,18,55,45,34,11,75,44,31,82,57,25,34,26,8,34,17,17,86,48,38,51,8,43,16,10,6,10,9,1,38,17,21,29,13,16,40,21,19,7,7,-,10,4,6,21,14,7,25,10,15,6,6,-,13,4,9,4,3,1,19,5,14,2,1,1,11,4,7,95,26,69,3,1,2,25,5,20,6,2,4,8,4,4,1,1,-,5,4,1,13,4,9,2,-,2,9,3,6,7,4,3,5,5,-,4,1,3,1,-,1,6,4,2,4,4,-,4,2,2,2,-,2,11,6,5,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,5,1,4,3,-,3,6,-,6,4,2,2,64,44,20,4183,1829,2354,420,199,221,764,341,423,213,114,99,85,32,53,245,21,224,1053,457,596,336,156,180,76,17,59,42,32,10,79,47,32,75,51,24,33,25,8,35,18,17,85,48,37,60,9,51,22,9,13,9,8,1,30,16,14,31,14,17,36,17,19,9,9,-,11,4,7,22,15,7,29,12,17,6,6,-,14,4,10,4,3,1,21,5,16,2,1,1,11,3,8,102,27,75,4,2,2,24,5,19,7,3,4,7,4,3,3,2,1,5,4,1,13,5,8,2,-,2,14,6,8,8,3,5,5,5,-,6,-,6,1,-,1,9,6,3,4,4,-,4,2,2,4,-,4,10,5,5,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,6,2,4,4,1,3,6,-,6,4,2,2,70,47,23
"합계",은평구,3786,1541,2245,849,409,440,673,225,448,145,85,60,488,258,230,338,77,261,440,107,333,56,17,39,106,21,85,32,19,13,40,24,16,50,22,28,48,33,15,29,15,14,59,4,55,43,8,35,13,10,3,12,7,5,12,9,3,10,8,2,27,10,17,5,4,1,25,8,17,6,6,-,28,12,16,1,-,1,41,14,27,6,5,1,11,3,8,2,2,-,14,11,3,28,22,6,5,4,1,5,4,1,6,4,2,7,5,2,2,1,1,7,4,3,2,1,1,9,9,-,4,2,2,6,5,1,4,2,2,5,1,4,4,4,-,2,1,1,2,1,1,-,-,-,2,-,2,13,7,6,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,2,2,-,9,-,9,1,-,1,51,29,22,3835,1568,2267,828,401,427,669,223,446,161,91,70,487,257,230,343,75,268,455,120,335,62,17,45,107,22,85,36,23,13,40,24,16,51,20,31,48,32,16,34,16,18,59,5,54,46,8,38,14,11,3,13,7,6,12,9,3,11,9,2,27,9,18,6,5,1,25,9,16,6,6,-,27,11,16,6,4,2,44,14,30,6,5,1,10,3,7,2,2,-,14,11,3,26,20,6,6,5,1,4,4,-,6,4,2,8,6,2,2,1,1,7,6,1,2,1,1,10,9,1,5,2,3,6,5,1,4,3,1,5,1,4,4,4,-,2,1,1,2,1,1,1,-,1,3,-,3,16,9,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,9,-,9,1,-,1,54,34,20
"합계",서대문구,11892,3998,7894,614,275,339,3247,887,2360,904,354,550,1837,921,916,602,76,526,1419,383,1036,140,50,90,106,21,85,121,58,63,165,88,77,76,46,30,175,92,83,282,100,182,175,18,157,123,23,100,160,56,104,50,24,26,36,24,12,29,25,4,117,21,96,3,2,1,78,17,61,11,3,8,42,14,28,35,16,19,210,36,174,11,4,7,62,13,49,9,2,7,18,10,8,87,30,57,56,12,44,44,21,23,27,9,18,13,8,5,28,10,18,69,19,50,28,8,20,58,17,41,17,2,15,40,13,27,75,33,42,19,6,13,21,4,17,21,6,15,9,7,2,29,11,18,19,3,16,17,7,10,10,3,7,7,2,5,4,2,2,4,3,1,4,2,2,8,6,2,8,4,4,18,-,18,2,-,2,293,91,202,12010,4052,7958,601,273,328,3412,921,2491,773,345,428,1834,913,921,652,77,575,1481,405,1076,145,52,93,111,22,89,113,56,57,183,99,84,74,44,30,160,84,76,252,86,166,194,21,173,111,21,90,146,54,92,59,27,32,37,24,13,26,23,3,124,23,101,4,3,1,87,18,69,15,5,10,42,14,28,34,15,19,179,30,149,12,6,6,72,17,55,10,3,7,20,11,9,84,26,58,49,13,36,46,21,25,28,7,21,12,7,5,30,12,18,50,16,34,28,8,20,53,18,35,18,2,16,32,12,20,84,33,51,18,6,12,15,2,13,11,3,8,8,6,2,28,10,18,22,6,16,19,7,12,5,3,2,7,2,5,2,1,1,14,9,5,5,2,3,9,5,4,15,5,10,18,-,18,3,-,3,334,118,216
"합계",마포구,10706,3905,6801,796,377,419,2439,693,1746,1276,491,785,1123,523,600,1035,382,653,527,130,397,75,21,54,78,16,62,116,75,41,138,69,69,39,19,20,158,93,65,454,169,285,194,41,153,145,37,108,235,78,157,63,36,27,45,27,18,29,20,9,130,34,96,3,2,1,64,15,49,20,11,9,33,7,26,94,51,43,184,35,149,14,12,2,34,6,28,15,12,3,16,8,8,33,9,24,49,17,32,28,12,16,28,8,20,26,13,13,37,8,29,79,23,56,35,15,20,77,31,46,13,1,12,45,20,25,142,61,81,19,7,12,39,23,16,19,5,14,3,3,-,45,12,33,24,5,19,33,25,8,15,5,10,1,1,-,1,-,1,-,-,-,8,2,6,5,2,3,12,7,5,42,19,23,4,1,3,272,80,192,10796,3910,6886,771,364,407,2575,731,1844,1279,491,788,1106,521,585,1046,383,663,542,149,393,65,18,47,84,18,66,117,74,43,140,74,66,37,17,20,154,91,63,428,143,285,204,35,169,144,32,112,206,71,135,57,32,25,43,25,18,31,21,10,129,34,95,4,3,1,64,17,47,21,11,10,33,8,25,94,51,43,194,33,161,18,15,3,41,8,33,15,11,4,20,8,12,33,8,25,46,18,28,27,12,15,27,8,19,20,10,10,43,11,32,73,22,51,39,15,24,85,36,49,16,-,16,39,17,22,147,61,86,21,8,13,36,22,14,17,3,14,4,4,-,40,14,26,23,7,16,32,23,9,12,4,8,1,1,-,2,-,2,-,-,-,5,1,4,7,2,5,16,7,9,37,19,18,4,1,3,282,87,195
"합계",양천구,3190,1321,1869,1313,657,656,513,169,344,160,76,84,166,88,78,135,14,121,227,48,179,80,32,48,107,24,83,30,16,14,11,4,7,39,22,17,42,18,24,17,11,6,37,5,32,39,17,22,4,-,4,12,6,6,5,1,4,14,11,3,14,6,8,2,1,1,6,2,4,2,2,-,26,8,18,-,-,-,17,3,14,5,3,2,37,18,19,-,-,-,7,5,2,10,3,7,2,-,2,2,1,1,2,2,-,9,6,3,5,3,2,1,1,-,3,1,2,5,3,2,2,-,2,3,1,2,4,3,1,4,1,3,1,-,1,1,-,1,-,-,-,4,-,4,5,-,5,8,6,2,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,4,2,2,1,-,1,11,5,6,-,-,-,33,15,18,3125,1293,1832,1237,613,624,511,173,338,163,73,90,158,85,73,136,14,122,239,55,184,77,33,44,108,21,87,36,18,18,11,4,7,40,21,19,40,18,22,16,11,5,35,5,30,36,16,20,5,-,5,14,8,6,4,-,4,15,12,3,15,7,8,2,1,1,8,3,5,2,2,-,23,7,16,-,-,-,17,3,14,5,3,2,43,27,16,-,-,-,11,7,4,12,5,7,2,-,2,2,1,1,2,2,-,8,6,2,4,3,1,1,1,-,3,1,2,4,2,2,2,-,2,3,1,2,4,3,1,4,-,4,1,-,1,-,-,-,-,-,-,4,-,4,4,-,4,8,6,2,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,4,2,2,1,-,1,9,3,6,-,-,-,33,16,17
"합계",강서구,5420,2362,3058,1849,924,925,958,330,628,209,96,113,270,116,154,356,56,300,400,112,288,88,28,60,136,28,108,51,40,11,50,35,15,79,35,44,55,31,24,21,17,4,125,59,66,97,29,68,22,14,8,25,22,3,12,8,4,24,16,8,38,18,20,8,6,2,23,15,8,16,11,5,53,31,22,1,1,-,24,5,19,14,11,3,22,6,16,5,5,-,10,4,6,97,78,19,6,3,3,6,5,1,18,11,7,14,8,6,-,-,-,21,17,4,10,4,6,2,1,1,9,5,4,9,8,1,11,9,2,8,2,6,6,4,2,-,-,-,8,7,1,12,9,3,4,3,1,22,22,-,5,4,1,-,-,-,2,2,-,-,-,-,-,-,-,4,-,4,4,1,3,15,3,12,-,-,-,86,47,39,5445,2388,3057,1810,901,909,939,321,618,206,91,115,267,114,153,341,52,289,424,122,302,93,26,67,130,25,105,52,43,9,62,44,18,80,39,41,58,34,24,24,18,6,138,69,69,100,28,72,22,13,9,29,25,4,13,9,4,23,15,8,39,19,20,10,7,3,28,20,8,16,11,5,53,31,22,2,1,1,32,10,22,14,11,3,28,11,17,8,6,2,10,5,5,106,79,27,5,3,2,6,5,1,19,12,7,14,8,6,1,1,-,19,15,4,20,14,6,4,3,1,5,2,3,10,9,1,11,10,1,6,1,5,6,4,2,-,-,-,9,8,1,12,10,2,4,3,1,25,25,-,5,4,1,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3,4,1,3,17,4,13,-,-,-,83,46,37
"합계",구로구,23859,12998,10861,16812,10058,6754,5078,2099,2979,116,54,62,162,65,97,222,40,182,436,177,259,109,44,65,109,34,75,30,20,10,31,22,9,56,40,16,25,12,13,24,8,16,64,7,57,41,7,34,11,3,8,13,11,2,17,10,7,34,24,10,33,11,22,4,3,1,45,22,23,16,15,1,30,18,12,3,2,1,20,1,19,4,4,-,58,38,20,11,11,-,2,1,1,111,76,35,8,4,4,5,5,-,5,4,1,3,2,1,1,-,1,5,3,2,12,3,9,-,-,-,10,1,9,4,1,3,1,1,-,5,2,3,2,1,1,2,-,2,1,-,1,3,1,2,4,2,2,5,4,1,-,-,-,-,-,-,2,-,2,-,-,-,-,-,-,-,-,-,1,-,1,7,5,2,-,-,-,46,22,24,23389,12654,10735,16255,9676,6579,5125,2109,3016,116,52,64,164,69,95,217,40,177,448,184,264,99,36,63,107,32,75,31,20,11,30,21,9,54,36,18,25,11,14,19,8,11,72,7,65,41,8,33,10,3,7,11,10,1,19,12,7,35,25,10,58,37,21,4,3,1,43,21,22,17,16,1,29,17,12,5,3,2,19,2,17,6,4,2,62,38,24,11,11,-,1,1,-,106,71,35,7,4,3,5,5,-,6,4,2,4,2,2,1,-,1,5,4,1,13,3,10,1,-,1,10,1,9,4,1,3,2,2,-,6,2,4,2,1,1,2,-,2,2,1,1,3,1,2,4,2,2,7,6,1,-,-,-,-,-,-,3,-,3,-,-,-,-,-,-,-,-,-,1,-,1,6,4,2,3,2,1,53,26,27
"합계",금천구,13666,7302,6364,9910,5756,4154,2365,961,1404,57,30,27,81,34,47,121,15,106,377,117,260,103,48,55,107,42,65,12,6,6,13,9,4,30,14,16,10,5,5,19,9,10,48,14,34,23,5,18,3,2,1,2,1,1,34,24,10,20,19,1,21,9,12,2,1,1,5,1,4,13,11,2,65,43,22,-,-,-,10,1,9,1,1,-,6,1,5,21,19,2,2,-,2,73,62,11,2,-,2,8,2,6,9,3,6,3,2,1,2,-,2,3,2,1,6,1,5,3,2,1,10,3,7,2,1,1,3,2,1,8,1,7,-,-,-,-,-,-,1,1,-,1,-,1,2,1,1,4,2,2,1,-,1,-,-,-,-,-,-,-,-,-,3,1,2,4,1,3,-,-,-,6,2,4,3,2,1,28,13,15,13368,7095,6273,9570,5539,4031,2365,955,1410,59,32,27,84,35,49,119,14,105,391,123,268,101,45,56,109,41,68,13,6,7,15,11,4,38,17,21,10,5,5,19,9,10,52,14,38,23,6,17,4,2,2,2,1,1,31,21,10,21,19,2,28,11,17,1,-,1,3,1,2,13,11,2,67,44,23,-,-,-,10,1,9,1,1,-,9,4,5,22,19,3,2,-,2,79,70,9,2,-,2,7,2,5,7,2,5,4,3,1,2,-,2,3,2,1,5,1,4,3,2,1,9,2,7,1,-,1,3,2,1,8,1,7,-,-,-,-,-,-,1,1,-,1,-,1,2,1,1,4,2,2,1,-,1,-,-,-,-,-,-,-,-,-,4,1,3,4,1,3,1,-,1,7,2,5,-,-,-,28,13,15
"합계",영등포구,23285,12280,11005,16577,9288,7289,4304,1870,2434,238,130,108,323,158,165,226,31,195,316,103,213,50,22,28,69,17,52,55,35,20,44,32,12,33,17,16,52,26,26,44,28,16,68,29,39,61,15,46,25,14,11,16,11,5,69,53,16,22,19,3,216,110,106,4,4,-,27,13,14,12,12,-,63,50,13,4,3,1,44,11,33,8,8,-,14,5,9,16,15,1,5,5,-,59,39,20,15,6,9,2,2,-,13,7,6,13,4,9,4,-,4,12,6,6,8,3,5,3,2,1,3,3,-,8,3,5,12,6,6,7,1,6,3,3,-,1,-,1,2,1,1,6,4,2,4,-,4,5,4,1,4,3,1,2,2,-,1,1,-,-,-,-,4,-,4,-,-,-,4,3,1,9,4,5,-,-,-,76,39,37,22722,11864,10858,15894,8851,7043,4341,1869,2472,242,125,117,328,163,165,234,29,205,336,110,226,62,24,38,76,18,58,55,35,20,45,34,11,37,19,18,50,26,24,45,30,15,74,31,43,63,15,48,29,16,13,16,12,4,73,57,16,26,22,4,222,111,111,4,4,-,27,14,13,11,11,-,45,35,10,3,2,1,53,13,40,9,9,-,16,5,11,15,14,1,7,7,-,63,39,24,15,4,11,2,2,-,13,5,8,12,3,9,4,-,4,14,8,6,10,6,4,3,3,-,6,5,1,6,3,3,17,9,8,5,1,4,4,4,-,1,-,1,2,1,1,4,3,1,5,-,5,3,3,-,4,3,1,2,2,-,2,1,1,-,-,-,2,-,2,-,-,-,4,3,1,8,4,4,-,-,-,73,41,32
"합계",동작구,9132,3858,5274,3279,1660,1619,2741,1028,1713,221,116,105,150,45,105,297,34,263,1056,342,714,95,26,69,54,7,47,40,23,17,65,43,22,57,38,19,39,25,14,71,34,37,61,14,47,74,9,65,59,29,30,9,3,6,12,7,5,54,37,17,51,12,39,8,5,3,18,3,15,29,26,3,27,14,13,-,-,-,24,3,21,7,7,-,24,5,19,15,12,3,6,2,4,34,8,26,5,4,1,16,8,8,9,4,5,8,6,2,3,2,1,14,4,10,13,7,6,17,8,9,13,4,9,5,1,4,25,13,12,10,3,7,2,1,1,8,2,6,5,5,-,2,2,-,3,-,3,11,5,6,2,-,2,2,2,-,-,-,-,1,-,1,4,1,3,6,3,3,1,-,1,12,6,6,3,1,2,255,149,106,8991,3817,5174,3156,1605,1551,2674,1018,1656,193,110,83,139,43,96,347,41,306,1112,360,752,92,25,67,57,8,49,34,22,12,60,40,20,58,38,20,43,27,16,52,28,24,64,15,49,77,8,69,59,20,39,10,3,7,18,12,6,50,35,15,47,14,33,11,6,5,21,5,16,27,24,3,26,13,13,-,-,-,22,3,19,7,7,-,26,7,19,16,13,3,5,1,4,36,8,28,4,4,-,17,9,8,8,4,4,8,6,2,2,2,-,12,3,9,12,6,6,15,7,8,12,3,9,5,2,3,21,12,9,11,4,7,3,1,2,1,-,1,9,9,-,3,3,-,4,1,3,11,5,6,1,-,1,2,2,-,-,-,-,2,-,2,4,1,3,6,3,3,1,-,1,13,7,6,4,1,3,261,163,98
"합계",관악구,13895,5936,7959,6052,3093,2959,2439,872,1567,345,142,203,184,51,133,382,62,320,985,293,692,402,129,273,141,26,115,55,32,23,213,107,106,255,180,75,112,52,60,145,61,84,159,28,131,186,18,168,91,36,55,28,15,13,56,39,17,50,32,18,168,52,116,21,14,7,101,36,65,87,79,8,51,31,20,4,-,4,60,11,49,10,5,5,68,21,47,36,25,11,10,6,4,83,34,49,22,6,16,68,17,51,37,15,22,14,7,7,23,10,13,39,13,26,58,11,47,32,16,16,15,3,12,23,9,14,30,12,18,22,-,22,9,4,5,8,2,6,14,10,4,16,8,8,21,4,17,43,25,18,11,2,9,3,1,2,9,3,6,-,-,-,4,1,3,18,6,12,9,4,5,46,18,28,1,-,1,321,147,174,13963,5887,8076,5822,2976,2846,2444,858,1586,359,141,218,170,48,122,387,60,327,1058,308,750,409,126,283,153,26,127,60,30,30,230,110,120,258,185,73,119,61,58,162,68,94,166,20,146,191,22,169,98,40,58,33,16,17,57,39,18,56,36,20,187,55,132,17,12,5,106,37,69,91,83,8,59,37,22,6,1,5,69,12,57,12,7,5,76,23,53,38,26,12,15,10,5,87,37,50,23,2,21,71,16,55,44,17,27,13,8,5,27,14,13,40,14,26,57,10,47,32,20,12,17,4,13,27,9,18,29,14,15,21,-,21,9,6,3,11,4,7,14,11,3,18,6,12,16,5,11,40,22,18,7,2,5,3,1,2,9,3,6,-,-,-,9,1,8,21,7,14,9,4,5,55,20,35,1,-,1,345,157,188
